id,title,price,original_price,sold,store_name,store_link,product_link
479,Japanese Sweet Cat Print Gray and Black Collar Sweater Jacket - Fall and Winter Wear Loose Zipper Cardigan Y2k Harajuku Clothes,MYR57.48,MYR25.15,6 sold,Zirwat Y2K Store,//www.aliexpress.com/store/1104336379,//www.aliexpress.com/store/1104336379
480,Y2K Gothic Punk Hip Hop Graphic Letter Zip Up Hoodies Harajuku Aesthetic Faux Fur Collar Hooded Sweatshirt Streetwear EMO Girl,MYR55.5,MYR144.19,3 sold,Shop1102880552 Store,//www.aliexpress.com/store/1102883533,//www.aliexpress.com/store/1102883533
481,TRAF Fashion Office Wear High waist Pants for Women Formal Pants Office outfits Pencil Trousers Black Pink White Ladies Pants,MYR33.39,MYR181.04,"5,000+ sold",TRAF Vestidos Store,//www.aliexpress.com/store/1103377191,//www.aliexpress.com/store/1103377191
482,Sexy Women High Waist Fringe Tassels Skirts Solid Summer Mini Skirt Ladies Girls Party Punk Rock Costume Clubwear,MYR4.51,MYR0,39 sold,Secretland Apparel Store,//www.aliexpress.com/store/1101303103,//www.aliexpress.com/store/1101303103
483,Fashionable Elegant Red Velvet Pants For Women Autumn Winter Elastic High Waist Casual Shorts Women Fashion Solid Loose Trousers,MYR49.2,MYR0,33 sold,Veryou Store,//www.aliexpress.com/store/1101658391,//www.aliexpress.com/store/1101658391
484,Woman Clothing Winter Casual Oversize Hooded Sweatshirt Wicked Movie Gothic Vintage Y2k Jacket Tracksuit Print Fleece Hoodie Top,MYR55.58,MYR0,3 sold,Shop1100180010 Store,//www.aliexpress.com/store/1102006138,//www.aliexpress.com/store/1102006138
485,Maltese Fine Art Painting Fashion Men's/Women's Hoodies New Casual Hooded Sweatshirt Hoodies Sweatshirt Tops Maltese Maltese,MYR58.04,MYR0,1 sold,Shop1102403058 Store,//www.aliexpress.com/store/1102374994,//www.aliexpress.com/store/1102374994
486,Westlife Band Printed Thick Hooded Loose Hoodie Men's and Women's Hip Hop Coat Printed Cotton Breathable Comfortable Hoodie,MYR70.66,MYR0,5 sold,Shop1104094440 Store,//www.aliexpress.com/store/1104094441,//www.aliexpress.com/store/1104094441
487,"Sweat-shirt de Noël pour les fans de Valentino Rossi, pull pour hommes et femmes, haut en-ly, nouveau, 2025",MYR47.23,MYR0,15 sold,Shop1104310683 Store,//www.aliexpress.com/store/1104297700,//www.aliexpress.com/store/1104297700
488,Baggy Wide Leg Women's Jeans Y2K Flared Pants High Waist Design Fashion Korean Streetwear Autumn Loose Trousers Vintage Blue,MYR60.38,MYR0,7 sold,Forest Girl Store,//www.aliexpress.com/store/1103888619,//www.aliexpress.com/store/1103888619
489,Mama Mommy Mom Bruh Sweatshirt Mom Shirt Mama Life Sweater Mother Pullover Winter Clothes Women Long Sleeves Sweatshirts,MYR62.41,MYR0,4 sold,Shop911185001 Store,//www.aliexpress.com/store/1101581490,//www.aliexpress.com/store/1101581490
490,Vintage Skirts for Women's High Waist A-line Jupe Thicked Korean Loose Saia Knitted Pleated Long Skirt Autumn Winter Comfortable,MYR46.75,MYR0,16 sold,Miaoguan Official Store,//www.aliexpress.com/store/1102160505,//www.aliexpress.com/store/1102160505
491,Women's And Men's Anime Pullover Casual Khaki Hoodie Sports Sweatshirts For Couples Spring Autumn Snoopy Loose Classic Simple,MYR46.77,MYR0,1 sold,Shop1102719952 Store,//www.aliexpress.com/store/1102717904,//www.aliexpress.com/store/1102717904
492,2024 New Trend Women Cargo Pants Daily Casual Solid Color Multi Pockets Elastic Waist Trousers Female Y2k Versatile Pants,MYR55.17,MYR0,3 sold,Miss Lucky Store,//www.aliexpress.com/store/1101571378,//www.aliexpress.com/store/1101571378
493,Snoopy cartoon print Women Sweatshirt Long Sleeve Crewneck Graphic Hoodie Clothes Couple Valentine's Day Gift Womens Clothes,MYR43.65,MYR0,9 sold,Caicai Store,//www.aliexpress.com/store/1103730076,//www.aliexpress.com/store/1103730076
494,Luxury Women Big Wings Hot Drilling Hooded Jacket Diamonds Beaded Hoodies Coat Rhinestones Cardigan Zipper Plus Velvet Tops,MYR101.5,MYR26.33,25 sold,Shop1102727100 Store,//www.aliexpress.com/store/1102727101,//www.aliexpress.com/store/1102727101
495,Y2k New Fashionable vintage Kawaii Striped Subcultural Cat Ear Hood Autumn Winter High Streetwear Long-sleeved slim fit Cardigan,MYR53.43,MYR55.17,7 sold,Shop1103936582 Store,//www.aliexpress.com/store/1103949515,//www.aliexpress.com/store/1103949515
496,Sexy Red Square Neck Suspender Dress Women Elegant Sleeveless High Waist Pleated Short Dresses Chic Ladies Evening Party Robes,MYR58.94,MYR34.94,115 sold,Liweikes Store,//www.aliexpress.com/store/1103391010,//www.aliexpress.com/store/1103391010
497,Deep V Sexy Women's Dresses Ultrathin Sheer See Through Oil Glossy Mini Pencil Dresses High Elastic Package Hip Clubwear Dress,MYR25.98,MYR37.81,20 sold,MEIYICUN Store,//www.aliexpress.com/store/1101274288,//www.aliexpress.com/store/1101274288
498,EMO Y2K Zip up hoodie Lattice Harajuku Graphic Print Hip Hop Loose Jacket Retro Gothic Top Casual Punk Zipper Hoodie sweatshirt,MYR43.97,MYR82.61,13 sold,Shop1103605029 Store,//www.aliexpress.com/store/1103587538,//www.aliexpress.com/store/1103587538
499,Y2K Women Dress vintage Fashion Gothic Aesthetic Streetwear Chic Punk Harajuku Emo Girls Sexy Slim Women V-Neck Black Dress Rock,MYR26.33,MYR56.12,76 sold,Shop1102949059 Store,//www.aliexpress.com/store/1102941570,//www.aliexpress.com/store/1102941570
500,Avatar The Last Airbender Aang Appa Kawaii Cartoon Women Hoodies Harajuku Unisex Streetwear Oversized Women Loose Sweatshirts,MYR23.28,MYR54.76,10 sold,111 Dropshipping Store,//www.aliexpress.com/store/1101606603,//www.aliexpress.com/store/1101606603
501,Striped Patchwork Zip-up Hoodie Autumn Cotton Pocket Drawstring Hooded Sweatshirt Women Y2k Streetwear Vintage Loose Tops Jacket,MYR124.05,MYR0,13 sold,Shop1102282575 Store,//www.aliexpress.com/store/1102282576,//www.aliexpress.com/store/1102282576
502,Hoodie Pullover Hooded Sweatshirts Women HELLO KITTY Print Long Sleeve Plus Size Casual Pull Hoody Autumn Clothes Sudadera y2k,MYR52.38,MYR0,7 sold,Shop1103860520 Store,//www.aliexpress.com/store/1103855503,//www.aliexpress.com/store/1103855503
503,Y2k Spider Print Hoodies Women Men Hip Hop Pullover Long Sleeve Jacket Coats Fall Winter Harajuku Casual Loose Hooded Sweatshirt,MYR41.37,MYR0,50 sold,LonelyGirl Store,//www.aliexpress.com/store/1101729092,//www.aliexpress.com/store/1101729092
504,Gilmore Girls Embroidered Sweatshirt Vintage Unisex Star Hollow Connecticut Pullover Autumn Thick Warm Luke's Dinner Jumper,MYR91.03,MYR0,5 sold,CLK Embroidered Studio Store,//www.aliexpress.com/store/1101703631,//www.aliexpress.com/store/1101703631
505,Outdoor Wear Slimming Anti-Emptied Quick-Drying Sports Pleated Skirt Fitness Running Badminton Tennis Skirt High Waist Yoga Pant,MYR4.51,MYR0,15 sold,KYLIE PINK Official Store,//www.aliexpress.com/store/1100768203,//www.aliexpress.com/store/1100768203
506,Y2k Harajuku Streetwear Hoodies Women Japanese Style Kawaii Sweet Cute Cartoon Print Zipper Sweatshirt Soft Girl 2024,MYR40.31,MYR0,5 sold,Shop1103322350 Store,//www.aliexpress.com/store/1103311700,//www.aliexpress.com/store/1103311700
